RespondentID,StartDate,EndDate,IPAddress,age,gender,pregnant,parent,parent_e_or_m,parent_hs,parent_daycare,parent_no,parent_refuse,schooltype,oversample,race,race1,edu,polparty,income,lostjob,state,university,pause_study,tech_access,dedicated_workspace,test_needed,test_able,test_notest_reason,test_timetotest,test_timetoresult,test_positive,test_hospital,risk_grocery,risk_gathering10,risk_gathering100,risk_doctor,risk_er,risk_dentist,risk_church,risk_returnwork,risk_diningoutdoor,risk_diningindoor,risk_friendsindoor,risk_friendsoutdoor,risk_elderly,risk_return_school_e,risk_return_school_m,risk_return_school_hs,risk_daycamp,risk_overnight,risk_playground,avoid_healthcare,avoid_meds,vac_exists,vac_timeline,vac_clinicaltrial,vac_receive,vac_receive_not,vac_receive_not_other,vac_flu,vac_flu_thisyear,vac_distribution,vac_info,treat_physician,treat_suppl,treat_distribution,mis_nomed,mis_lab,mis_vac_nov,mis_stopmask,stigma_wearmask,stigma_dontwearmask,stigma_hestitatetest,stigma_avoid_dr,stigma_irresponsible,stigma_ashame,stigma_wonttell,stigma_ashame_family,stigma_othersinf_ashame,stigma_notifyothers,agency_info,agency_resources,agency_lesscontrol,agency_no_control,agency_anxiety,school_return,school_feelingreturn,school_reopen_vaccine,school_reopen_testing,school_reopening_maskseveryone,school_reopening_staff_req_mask,school_reopening_student_req_mas,school_reopening__handwash,school_reopening_cdc,school_reopening_temp,school_reopening_handsanitizer,school_reopening_cafeteria,school_reopening_staggerschedule,school_reopening_limitclasssize,school_reopening_cleaning,school_reopening_other,school_reopening_otherspecify,school_top5_vaccine,school_top5_testing,school_top5_maskseveryone,school_top5_staff_req_mask,school_top5_student_req_mask,school_top5__handwash,school_top5_cdc,school_top5_temp,school_top5_handsanitizer,school_top5_cafeteria,school_top5_staggerschedule,school_top5_limitclasssize,school_top5_cleaning,school_top5_other,school_top5_otherspecify,school_2021_nodaycare,school_2021_burden,school_2021_morningcare,school_2021_eveningcare,school_2021_meals,school_2021_transportation,school_2021_none,school_2021_refuse,school_tech,school_safety,school_safety_vulnerable,school_safety_temp,school_safety_stagger,school_safety_masks,school_safety_testing,school_switchschool,school_confident,preg_planning_vagtoc,preg_planning_csection,preg_planning_hosptohome,preg_planning_hometohosp,preg_planning_nochange,preg_planning_refuse,preg_anc_cancel,preg_anc_morevisit,preg_anc_phone,preg_anc_none,preg_anc_refuse,preg_distress,preg_prenatalsupport,complete,risk_grocery_col,risk_gathering10_col,risk_gathering100_col,risk_doctor_col,risk_er_col,risk_dentist_col,risk_church_col,risk_returnwork_col,risk_diningoutdoor_col,risk_diningindoor_col,risk_friendsindoor_col,risk_friendsoutdoor_col,risk_elderly_col,risk_return_school_e_col,risk_return_school_m_col,risk_return_school_hs_col,risk_daycamp_col,risk_overnight_col,risk_playground_col,stigma_wearmask_col,stigma_dontwearmask_col,stigma_hestitatetest_col,stigma_avoid_dr_col,stigma_irresponsible_col,stigma_ashame_col,stigma_wonttell_col,stigma_ashame_family_col,stigma_othersinf_ashame_col,stigma_notifyothers_col,agency_info_col,agency_resources_col,agency_lesscontrol_col,agency_no_control_col,agency_anxiety_col,vac_clinicaltrial_col,vac_receive_col,vac_flu_thisyear_col
11963963706,9/5/2020 10:53,9/5/2020 10:59,24.45.84.52,25-34,female,yes,elem/m & hs & dc,1,1,1,0,0,Public school,oversample of AA and latino,AA,AA,Bachelors,Rep.,50K-69K,Yes,New Jersey,No,,,,Yes,Yes,,1-2 days,1-2 days,No,,somewhat unsafe,unsure,somewhat unsafe,extr. unsafe,somewhat unsafe,somewhat safe,somewhat unsafe,unsure,unsure,somewhat safe,somewhat safe,somewhat safe,somewhat unsafe,somewhat unsafe,somewhat unsafe,extr. unsafe,somewhat unsafe,extr. safe,extr. unsafe,Yes,No,Yes,already exists,extr unwilling or unwiling,extr. unwilling,I am concerned that the vaccine may be part of a conspiracy,,Yes,likely,Govt officials,Your primary care doctor,disagree,No,People who can pay for it,unsure,refuse,agree,unsure,extr. disagree,agree,disagree,extr. disagree,refuse,extr. agree,agree,disagree,disagree,agree,disagree,extr. disagree,disagree,agree,agree,yes,"My child will only return if social distancing, handwashing, face-covering guidelines, and temperature checks are encouraged",,,,,Requirement for students to wear a mask/face-covering,"Regularly scheduled, adult supervised hand-washing",,,,,,,,,,,,,,1,2,,,,,,,,,,My child cannot carry out distance learning from home due to lack of child care,Carrying out distance learning from home will place an extremely difficult burden on my family,,My child will require supervision at school after the school day ends,,,,,Didn't need to use any technology,Not concerned at this time,Recommended,Too much/excessive,Too much/excessive,Too much/excessive,Mandatory,Extremely likely,Not that confident,,My planned C-section or labor induction was changed,,,,,My healthcare provider cancelled all or some of my prenatal visits,,,Nothing changed in my prenatal plan,,extremely,"Somewhat worsened, no change",1,extr. unsafe/unsafe,unsure,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,unsure,unsure,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,unsure,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,extr. willing or willing,extr unwilling or unwiling,extr. willing or willing
11951572438,9/1/2020 2:28,9/1/2020 2:33,71.172.132.66,65+,male,,none,0,0,0,1,0,,nationally representative,white,white,Graduate,Independent,70K-84K,No,Florida,No,,,,No,,,,,,,extr. safe,somewhat unsafe,extr. unsafe,extr. safe,extr. safe,extr. safe,extr. unsafe,extr. unsafe,somewhat unsafe,extr. unsafe,somewhat unsafe,somewhat safe,somewhat safe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,somewhat unsafe,No,No,Yes,already exists,extr. willing or willing,extr. willing,,,Yes,ext. likely,elderly,Your primary care doctor,extr. disagree,No,elderly,agree,unsure,disagree,disagree,disagree,agree,extr. disagree,disagree,agree,disagree,agree,agree,extr. disagree,extr. disagree,extr. agree,agree,disagree,extr. disagree,extr. disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Yes,Not concerned at this time,Mandatory,Recommended,Mandatory,Recommended,Mandatory,Extremely unlikely,Unsure/no opinion,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11963952985,9/5/2020 10:37,9/5/2020 10:51,98.33.166.39,18-24,female,no,none,0,0,0,1,0,,oversample of AA and latino,Latino,Latino,HS or less,Dem,20K-29K,No,Utah,No,,,,No,,,,,,,somewhat unsafe,extr. unsafe,extr. unsafe,unsure,somewhat unsafe,somewhat unsafe,extr. unsafe,unsure,somewhat unsafe,somewhat unsafe,somewhat safe,somewhat unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,Didn't need to go,No,No,18-24,4,extr. unwilling,Do not trust the COVID-19 vaccine to be safe,,Yes,likely,elderly,CDC,extr. disagree,No,elderly,agree,disagree,disagree,disagree,agree,extr. agree,agree,disagree,disagree,refuse,agree,extr. agree,extr. disagree,disagree,extr. agree,agree,extr. agree,extr. agree,refuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Yes,Very concerned,Mandatory,Mandatory,Mandatory,Mandatory,Mandatory,Likely,Not at all confident,,,,,,,,,,,,,,1,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,unsure,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,unsure,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,unsure,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,unsure,extr unwilling or unwiling,extr unwilling or unwiling,extr. willing or willing
11954416329,9/2/2020 11:07,9/2/2020 11:10,71.60.123.94,18-24,female,no,refuse,0,0,0,0,1,,nationally representative,Other,,Refuse,Something else,<10K,refuse,Pennsylvania,No,,,,No,,,,,,,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,No,No,No,refuse,4,refuse,Prefer not to say,,Refused,refuse,refuse,Prefer not to say,refuse,Refused,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,extr. disagree,refuse,extr. disagree,refuse,refuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prefer not to say,Prefer not to say,Unsure,,Unsure/no opinion,Unsure/no opinion,Unsure/no opinion,Unsure/no opinion,Unsure,Prefer not to say,,,,,,,,,,,,,,1,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,strong disagree or disagree,unsure,strong disagree or disagree,unsure,unsure,extr unwilling or unwiling,refuse,refuse
11954434628,9/2/2020 11:12,9/2/2020 11:16,71.220.64.62,18-24,female,no,none,0,0,0,1,0,,nationally representative,white,white,HS or less,Dem,40K-49K,No,Florida,No,,,,No,,,,,,,extr. safe,extr. safe,extr. unsafe,somewhat unsafe,unsure,somewhat safe,somewhat safe,somewhat unsafe,extr. unsafe,somewhat safe,extr. safe,extr. safe,somewhat unsafe,somewhat unsafe,extr. safe,extr. unsafe,unsure,extr. safe,extr. unsafe,No,No,No,wont be available,3,extr. willing,,,No,likely,DK,Federal government,extr. agree,No,Sickest patients,unsure,disagree,disagree,disagree,extr. disagree,extr. disagree,extr. agree,extr. disagree,agree,agree,refuse,agree,agree,agree,refuse,extr. agree,disagree,extr. disagree,disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,My child cannot carry out distance learning from home due to lack of child care,Carrying out distance learning from home will place an extremely difficult burden on my family,,,,,,,No,Very concerned,Unsure/no opinion,Mandatory,Unsure/no opinion,Recommended,Recommended,Unlikely,Very confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,unsure,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,unsure,extr. safe/safe,extr. unsafe/unsafe,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,unsure,strong agree or agree,strong agree or agree,strong agree or agree,unsure,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,extr unwilling or unwiling,extr. willing or willing,extr. willing or willing
11956279607,9/2/2020 11:15,9/2/2020 11:20,50.24.90.82,18-24,female,no,none,0,0,0,1,0,,nationally representative,AA,AA,HS or less,Independent,70K-84K,Retired,New York,Yes,No,Yes,No,Yes,No,Afraid to get tested,,,,,somewhat unsafe,somewhat safe,unsure,somewhat safe,unsure,extr. safe,somewhat unsafe,extr. unsafe,extr. safe,unsure,somewhat unsafe,extr. safe,extr. unsafe,extr. safe,somewhat unsafe,unsure,somewhat safe,extr. safe,somewhat unsafe,Yes,No,Yes,already exists,extr. willing or willing,unwilling,Do not trust the COVID-19 vaccine to be effective,,Yes,ext. likely,elderly,The news media,agree,Yes,HC workers,agree,unsure,disagree,unsure,agree,extr. disagree,extr. agree,agree,disagree,agree,extr. agree,disagree,agree,agree,extr. agree,disagree,disagree,disagree,extr. agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Yes,Slightly concerned,Too much/excessive,Recommended,Prefer not to say,Unsure/no opinion,Recommended,Extremely likely,Not that confident,,,,,,,,,,,,,,1,extr. unsafe/unsafe,extr. safe/safe,unsure,extr. safe/safe,unsure,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,unsure,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,unsure,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,extr. willing or willing,extr unwilling or unwiling,extr. willing or willing
11954952761,9/2/2020 1:50,9/2/2020 1:56,108.236.55.250,25-34,male,,daycare only,0,0,1,0,0,,nationally representative,white,white,Associate degree,Rep.,>200K,No,Mississippi,No,,,,Yes,No,Other reasons,,,,,extr. safe,somewhat safe,,somewhat safe,somewhat safe,somewhat safe,extr. safe,extr. safe,somewhat safe,extr. safe,somewhat safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,No,No,No,<6 m,extr. willing or willing,extr. willing,,,No,ext. likely,elderly,Your family,extr. agree,No,elderly,disagree,disagree,unsure,unsure,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,agree,extr. agree,extr. agree,extr. agree,yes,My child will only return if there is a vaccine available,COVID-19 vaccine availability,,,,,"Regularly scheduled, adult supervised hand-washing",,,,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,None of these apply to me,,Yes,Slightly concerned,Mandatory,Mandatory,Recommended,Recommended,Mandatory,Extremely likely,Very confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11954375973,9/2/2020 10:56,9/2/2020 11:05,174.56.162.64,25-34,female,yes,elem/midd only,1,0,0,0,0,Public school,nationally representative,Other,,Some college but no degree,Dem,<10K,No,Georgia,No,,,,No,,,,,,,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,No,No,Yes,already exists,3,extr. willing,,,Yes,ext. likely,DK,Prefer not to say,refuse,No,DK,disagree,unsure,agree,agree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. agree,extr. agree,extr. disagree,extr. disagree,extr. disagree,refuse,My child will return based on whatever safeguards the school district has in place,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,1,,,,,,,,None of these apply to me,,Yes,Not concerned at this time,Unsure/no opinion,Unsure/no opinion,Unsure/no opinion,Unsure/no opinion,Unsure/no opinion,Unsure,Very confident,,,I changed from planning a hospital birth to a home birth,,,,,,,Nothing changed in my prenatal plan,,not at all,"Somewhat worsened, no change",1,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,extr unwilling or unwiling,extr. willing or willing,extr. willing or willing
11957863818,9/3/2020 11:48,9/3/2020 11:52,174.234.130.208,18-24,male,,none,0,0,0,1,0,,nationally representative,white,white,HS or less,Rep.,20K-29K,No,Missouri,Yes,No,Yes,Yes,No,,,,,,,somewhat safe,somewhat safe,extr. unsafe,extr. safe,extr. safe,somewhat safe,unsure,somewhat safe,extr. unsafe,somewhat unsafe,extr. safe,somewhat safe,extr. unsafe,somewhat safe,extr. safe,somewhat unsafe,extr. unsafe,extr. safe,somewhat safe,Yes,Yes,Yes,already exists,extr unwilling or unwiling,extr. willing,,,Yes,not likely,People with health conditions,CDC,agree,Yes,Other essential workers,disagree,agree,unsure,disagree,extr. disagree,extr. agree,extr. disagree,extr. agree,disagree,agree,extr. disagree,extr. agree,agree,disagree,extr. agree,disagree,agree,disagree,extr. agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Yes,Slightly concerned,Mandatory,Too much/excessive,Recommended,Recommended,Mandatory,Likely,Not that confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,unsure,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,extr. willing or willing,extr. willing or willing,extr unwilling or unwiling
11956256291,9/2/2020 11:00,9/2/2020 11:02,98.227.157.59,35-44,male,,none,0,0,0,1,0,,nationally representative,white,white,Bachelors,Rep.,>200K,Yes,Illinois,No,,,,Yes,Yes,,same day,>1wk,Yes,Yes,extr. safe,extr. safe,somewhat unsafe,extr. safe,extr. safe,extr. safe,somewhat safe,somewhat safe,extr. safe,somewhat safe,somewhat safe,extr. safe,extr. safe,somewhat unsafe,somewhat safe,extr. safe,extr. safe,extr. safe,somewhat safe,Yes,Yes,Yes,already exists,3,extr. willing,,,Yes,ext. likely,elderly,Your family,extr. agree,No,HC workers,agree,agree,agree,agree,agree,extr. agree,disagree,extr. agree,disagree,agree,refuse,extr. agree,agree,disagree,disagree,extr. agree,agree,extr. agree,extr. agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,My child cannot carry out distance learning from home due to lack of child care,Carrying out distance learning from home will place an extremely difficult burden on my family,,,,,,,No,Very concerned,Recommended,Recommended,Mandatory,Recommended,Recommended,Extremely likely,Very confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,unsure,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,extr unwilling or unwiling,extr. willing or willing,extr. willing or willing
11959448777,9/3/2020 9:27,9/3/2020 9:45,71.95.236.150,25-34,male,,elem/m & hs,1,1,0,0,0,Public school,nationally representative,Latino,Latino,Some college but no degree,Dem,70K-84K,No,California,Yes,Yes,Yes,Yes,Yes,Yes,,3-5 days,3-5 days,Yes,Yes,somewhat safe,unsure,somewhat unsafe,somewhat safe,extr. safe,somewhat unsafe,extr. unsafe,extr. safe,somewhat safe,somewhat unsafe,extr. unsafe,somewhat unsafe,,somewhat safe,extr. unsafe,unsure,extr. safe,somewhat safe,somewhat unsafe,Yes,No,Yes,already exists,extr. willing or willing,willing,,,Yes,likely,HC workers,The news media,agree,Yes,HC workers,agree,unsure,agree,disagree,agree,extr. agree,disagree,disagree,extr. disagree,extr. disagree,agree,agree,agree,extr. agree,agree,agree,agree,extr. disagree,disagree,yes,"My child will only return if social distancing, handwashing, face-covering guidelines, and temperature checks are encouraged",COVID-19 vaccine availability,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Carrying out distance learning from home will place an extremely difficult burden on my family,,,,,,,Yes,Not concerned at this time,Mandatory,Too much/excessive,Recommended,Recommended,Mandatory,Extremely likely,Not that confident,,,,,,,,,,,,,,1,extr. safe/safe,unsure,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,,extr. safe/safe,extr. unsafe/unsafe,unsure,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11954395988,9/2/2020 11:02,9/2/2020 11:06,68.80.166.87,18-24,male,,none,0,0,0,1,0,,nationally representative,white,white,Associate degree,Independent,70K-84K,No,Pennsylvania,No,,,,No,,,,,,,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,somewhat unsafe,extr. unsafe,extr. unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat safe,somewhat unsafe,somewhat unsafe,extr. unsafe,extr. unsafe,No,No,No,18-24,extr unwilling or unwiling,willing,,,No,not likely,HC workers,Your primary care doctor,disagree,No,People with health conditions,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,extr. disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prefer not to say,Didn't need to use any technology,Slightly concerned,Recommended,Too much/excessive,Too much/excessive,Too much/excessive,Too much/excessive,Likely,Not at all confident,,,,,,,,,,,,,,1,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,extr. willing or willing,extr. willing or willing,extr unwilling or unwiling
